algorithm,policy,raw_stall_bucket,raw_saturation_bucket,latency_profile,width_profile,pair_count,throughput_gain_pct_median,gain_positive_count,gain_positive_rate,gain_ge_5_count,gain_ge_5_rate,gain_ge_20_count,gain_ge_20_rate,predicted_gain_band
QFT,asap,stall_medium,underutilized,l2_l2,W8_M8_F4,3,6.920208,3,1.0,3,1.0,0,0.0,moderate
QFT,asap,stall_medium,underutilized,mixed,W8_M8_F4,10,22.29301,10,1.0,10,1.0,10,1.0,strong
QFT,greedy_critical,stall_high,active,l1_l1,W8_M8_F8,5,51.282053,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,l2_l2,W8_M8_F4,5,35.555547,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,l2_l2,W8_M8_F8,5,146.540902,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,mixed,W8_M8_F8,10,100.0,10,1.0,10,1.0,10,1.0,strong
QFT,greedy_critical,stall_low,near_saturation,l1_l1,W8_M8_F8,5,7.759702,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,underutilized,l1_l1,W8_M8_F4,7,2.066381,7,1.0,2,0.285714,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,l2_l2,W8_M8_F4,1,6.745776,1,1.0,1,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,underutilized,mixed,W8_M8_F4,10,4.065049,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,23.845193,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_medium,near_saturation,mixed,W8_M8_F8,10,14.750008,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,l1_l1,W8_M8_F4,3,11.254014,3,1.0,3,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,l2_l2,W8_M8_F4,4,6.739468,4,1.0,4,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,mixed,W8_M8_F4,10,21.405753,10,1.0,10,1.0,10,1.0,strong
QFT,regime_switch,stall_high,active,l1_l1,W8_M8_F8,5,50.931674,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch,stall_high,active,l2_l2,W8_M8_F8,5,27.628367,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch,stall_high,underutilized,l2_l2,W8_M8_F4,5,35.872997,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch,stall_high,underutilized,l2_l2,W8_M8_F8,5,129.069744,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch,stall_high,underutilized,mixed,W8_M8_F8,10,90.361461,10,1.0,10,1.0,10,1.0,strong
QFT,regime_switch,stall_low,underutilized,l1_l1,W8_M8_F4,5,2.191598,5,1.0,0,0.0,0,0.0,weak
QFT,regime_switch,stall_low,underutilized,l2_l2,W8_M8_F4,1,6.741565,1,1.0,1,1.0,0,0.0,moderate
QFT,regime_switch,stall_low,underutilized,mixed,W8_M8_F4,10,4.157538,10,1.0,0,0.0,0,0.0,weak
QFT,regime_switch,stall_medium,near_saturation,l1_l1,W8_M8_F8,5,9.825869,5,1.0,5,1.0,0,0.0,moderate
QFT,regime_switch,stall_medium,near_saturation,mixed,W8_M8_F8,10,17.632562,10,1.0,10,1.0,0,0.0,moderate
QFT,regime_switch,stall_medium,underutilized,l1_l1,W8_M8_F4,5,11.575577,5,1.0,5,1.0,0,0.0,moderate
QFT,regime_switch,stall_medium,underutilized,l2_l2,W8_M8_F4,4,6.739468,4,1.0,4,1.0,0,0.0,moderate
QFT,regime_switch,stall_medium,underutilized,mixed,W8_M8_F4,10,21.725225,10,1.0,10,1.0,10,1.0,strong
QFT,regime_switch_refined,stall_high,active,l1_l1,W8_M8_F8,5,50.931674,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch_refined,stall_high,near_saturation,l2_l2,W8_M8_F8,4,23.845193,4,1.0,4,1.0,4,1.0,strong
QFT,regime_switch_refined,stall_high,underutilized,l2_l2,W8_M8_F4,5,35.872997,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch_refined,stall_high,underutilized,l2_l2,W8_M8_F8,5,147.169826,5,1.0,5,1.0,5,1.0,strong
QFT,regime_switch_refined,stall_high,underutilized,mixed,W8_M8_F8,10,95.757585,10,1.0,10,1.0,10,1.0,strong
QFT,regime_switch_refined,stall_low,underutilized,l1_l1,W8_M8_F4,6,2.066381,6,1.0,1,0.166667,0,0.0,weak
QFT,regime_switch_refined,stall_low,underutilized,l2_l2,W8_M8_F4,1,6.741565,1,1.0,1,1.0,0,0.0,moderate
QFT,regime_switch_refined,stall_low,underutilized,mixed,W8_M8_F4,10,4.066306,10,1.0,0,0.0,0,0.0,weak
QFT,regime_switch_refined,stall_medium,near_saturation,l1_l1,W8_M8_F8,5,9.825869,5,1.0,5,1.0,0,0.0,moderate
QFT,regime_switch_refined,stall_medium,near_saturation,l2_l2,W8_M8_F8,1,23.845193,1,1.0,1,1.0,1,1.0,strong
QFT,regime_switch_refined,stall_medium,near_saturation,mixed,W8_M8_F8,10,16.109082,10,1.0,10,1.0,0,0.0,moderate
QFT,regime_switch_refined,stall_medium,underutilized,l1_l1,W8_M8_F4,4,11.414796,4,1.0,4,1.0,0,0.0,moderate
QFT,regime_switch_refined,stall_medium,underutilized,l2_l2,W8_M8_F4,4,6.739468,4,1.0,4,1.0,0,0.0,moderate
QFT,regime_switch_refined,stall_medium,underutilized,mixed,W8_M8_F4,10,21.725225,10,1.0,10,1.0,10,1.0,strong
QFT,shifted_critical,stall_high,active,l1_l1,W8_M8_F8,5,51.282053,5,1.0,5,1.0,5,1.0,strong
QFT,shifted_critical,stall_high,underutilized,l2_l2,W8_M8_F4,5,35.555547,5,1.0,5,1.0,5,1.0,strong
QFT,shifted_critical,stall_high,underutilized,l2_l2,W8_M8_F8,5,146.540902,5,1.0,5,1.0,5,1.0,strong
QFT,shifted_critical,stall_high,underutilized,mixed,W8_M8_F8,10,100.0,10,1.0,10,1.0,10,1.0,strong
QFT,shifted_critical,stall_low,near_saturation,l1_l1,W8_M8_F8,5,7.759702,5,1.0,5,1.0,0,0.0,moderate
QFT,shifted_critical,stall_low,underutilized,l1_l1,W8_M8_F4,6,2.066381,6,1.0,1,0.166667,0,0.0,weak
QFT,shifted_critical,stall_low,underutilized,l2_l2,W8_M8_F4,1,6.741565,1,1.0,1,1.0,0,0.0,moderate
QFT,shifted_critical,stall_low,underutilized,mixed,W8_M8_F4,10,4.065049,10,1.0,0,0.0,0,0.0,weak
QFT,shifted_critical,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,23.845193,5,1.0,5,1.0,5,1.0,strong
QFT,shifted_critical,stall_medium,near_saturation,mixed,W8_M8_F8,10,14.750008,10,1.0,10,1.0,0,0.0,moderate
QFT,shifted_critical,stall_medium,underutilized,l1_l1,W8_M8_F4,4,11.414796,4,1.0,4,1.0,0,0.0,moderate
QFT,shifted_critical,stall_medium,underutilized,l2_l2,W8_M8_F4,4,6.739468,4,1.0,4,1.0,0,0.0,moderate
QFT,shifted_critical,stall_medium,underutilized,mixed,W8_M8_F4,10,21.725225,10,1.0,10,1.0,10,1.0,strong
QFT,stall_aware_shifted,stall_high,active,l1_l1,W8_M8_F8,5,51.282053,5,1.0,5,1.0,5,1.0,strong
QFT,stall_aware_shifted,stall_high,underutilized,l2_l2,W8_M8_F4,5,35.872997,5,1.0,5,1.0,5,1.0,strong
QFT,stall_aware_shifted,stall_high,underutilized,l2_l2,W8_M8_F8,5,146.540902,5,1.0,5,1.0,5,1.0,strong
QFT,stall_aware_shifted,stall_high,underutilized,mixed,W8_M8_F8,10,100.0,10,1.0,10,1.0,10,1.0,strong
QFT,stall_aware_shifted,stall_low,near_saturation,l1_l1,W8_M8_F8,5,7.759702,5,1.0,5,1.0,0,0.0,moderate
QFT,stall_aware_shifted,stall_low,underutilized,l1_l1,W8_M8_F4,6,2.191598,6,1.0,1,0.166667,0,0.0,weak
QFT,stall_aware_shifted,stall_low,underutilized,mixed,W8_M8_F4,10,4.252655,10,1.0,0,0.0,0,0.0,weak
QFT,stall_aware_shifted,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,23.845193,5,1.0,5,1.0,5,1.0,strong
QFT,stall_aware_shifted,stall_medium,near_saturation,mixed,W8_M8_F8,10,14.750008,10,1.0,10,1.0,0,0.0,moderate
QFT,stall_aware_shifted,stall_medium,underutilized,l1_l1,W8_M8_F4,4,11.755007,4,1.0,4,1.0,0,0.0,moderate
QFT,stall_aware_shifted,stall_medium,underutilized,l2_l2,W8_M8_F4,5,6.808226,5,1.0,5,1.0,0,0.0,moderate
QFT,stall_aware_shifted,stall_medium,underutilized,mixed,W8_M8_F4,10,21.725225,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_high,underutilized,l2_l2,W8_M8_F4,5,34.78262,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_high,underutilized,l2_l2,W8_M8_F8,5,112.820551,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_high,underutilized,mixed,W8_M8_F8,10,81.081061,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_low,near_saturation,l1_l1,W8_M8_F8,5,10.365853,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l2_l2,W8_M8_F8,5,9.302324,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,mixed,W8_M8_F8,10,5.825247,10,1.0,10,1.0,0,0.0,moderate
VQE,asap,stall_low,saturated,l1_l1,W8_M8_F8,5,3.307394,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,l1_l1,W8_M8_F4,10,1.818961,10,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,l2_l2,W8_M8_F4,5,2.4319,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,mixed,W8_M8_F4,20,3.225446,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_medium,active,l1_l1,W8_M8_F8,5,45.714287,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,l2_l2,W8_M8_F8,5,28.143707,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,near_saturation,mixed,W8_M8_F8,10,18.181809,10,1.0,10,1.0,0,0.0,moderate
VQE,asap,stall_medium,underutilized,l1_l1,W8_M8_F4,5,13.636378,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_medium,underutilized,l2_l2,W8_M8_F4,5,7.621967,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_medium,underutilized,mixed,W8_M8_F4,10,23.880627,10,1.0,10,1.0,10,1.0,strong
VQE,greedy_critical,stall_high,active,mixed,W8_M8_F8,10,72.972975,10,1.0,10,1.0,10,1.0,strong
VQE,greedy_critical,stall_high,underutilized,l2_l2,W8_M8_F8,5,105.128219,5,1.0,5,1.0,5,1.0,strong
VQE,greedy_critical,stall_low,active,l1_l1,W8_M8_F8,5,37.142871,5,1.0,5,1.0,5,1.0,strong
VQE,greedy_critical,stall_low,saturated,l1_l1,W8_M8_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l2_l2,W8_M8_F8,5,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,mixed,W8_M8_F8,20,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,l1_l1,W8_M8_F4,15,1.226984,15,1.0,5,0.333333,0,0.0,weak
VQE,greedy_critical,stall_low,underutilized,l2_l2,W8_M8_F4,10,3.522113,10,1.0,5,0.5,0,0.0,weak
VQE,greedy_critical,stall_low,underutilized,mixed,W8_M8_F4,20,2.120116,20,1.0,0,0.0,0,0.0,weak
VQE,greedy_critical,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,7.784431,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,underutilized,l2_l2,W8_M8_F4,5,27.53623,5,1.0,5,1.0,5,1.0,strong
VQE,greedy_critical,stall_medium,underutilized,mixed,W8_M8_F4,10,17.910474,10,1.0,10,1.0,0,0.0,moderate
VQE,regime_switch,stall_high,underutilized,l2_l2,W8_M8_F8,5,112.820551,5,1.0,5,1.0,5,1.0,strong
VQE,regime_switch,stall_high,underutilized,mixed,W8_M8_F8,10,81.081061,10,1.0,10,1.0,10,1.0,strong
VQE,regime_switch,stall_low,near_saturation,l1_l1,W8_M8_F8,5,10.365853,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch,stall_low,near_saturation,l2_l2,W8_M8_F8,5,9.302324,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch,stall_low,near_saturation,mixed,W8_M8_F8,10,5.825247,10,1.0,10,1.0,0,0.0,moderate
VQE,regime_switch,stall_low,saturated,l1_l1,W8_M8_F8,5,3.307394,5,1.0,0,0.0,0,0.0,weak
VQE,regime_switch,stall_low,underutilized,l1_l1,W8_M8_F4,10,1.867695,10,1.0,0,0.0,0,0.0,weak
VQE,regime_switch,stall_low,underutilized,l2_l2,W8_M8_F4,5,2.529188,5,1.0,0,0.0,0,0.0,weak
VQE,regime_switch,stall_low,underutilized,mixed,W8_M8_F4,20,3.12122,20,1.0,0,0.0,0,0.0,weak
VQE,regime_switch,stall_medium,active,l1_l1,W8_M8_F8,5,45.714287,5,1.0,5,1.0,5,1.0,strong
VQE,regime_switch,stall_medium,active,l2_l2,W8_M8_F8,5,28.143707,5,1.0,5,1.0,5,1.0,strong
VQE,regime_switch,stall_medium,near_saturation,mixed,W8_M8_F8,10,18.181809,10,1.0,10,1.0,0,0.0,moderate
VQE,regime_switch,stall_medium,underutilized,l1_l1,W8_M8_F4,5,10.606074,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch,stall_medium,underutilized,l2_l2,W8_M8_F4,10,17.274214,10,1.0,10,1.0,5,0.5,moderate
VQE,regime_switch,stall_medium,underutilized,mixed,W8_M8_F4,10,18.656737,10,1.0,10,1.0,0,0.0,moderate
VQE,regime_switch_refined,stall_high,underutilized,l2_l2,W8_M8_F8,5,110.256439,5,1.0,5,1.0,5,1.0,strong
VQE,regime_switch_refined,stall_high,underutilized,mixed,W8_M8_F8,10,79.729718,10,1.0,10,1.0,10,1.0,strong
VQE,regime_switch_refined,stall_low,near_saturation,l1_l1,W8_M8_F8,5,10.365853,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch_refined,stall_low,near_saturation,mixed,W8_M8_F8,5,5.825247,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch_refined,stall_low,saturated,l1_l1,W8_M8_F8,5,3.307394,5,1.0,0,0.0,0,0.0,weak
VQE,regime_switch_refined,stall_low,saturated,l2_l2,W8_M8_F8,5,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,regime_switch_refined,stall_low,saturated,mixed,W8_M8_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,regime_switch_refined,stall_low,underutilized,l1_l1,W8_M8_F4,15,1.226984,15,1.0,5,0.333333,0,0.0,weak
VQE,regime_switch_refined,stall_low,underutilized,l2_l2,W8_M8_F4,5,2.529188,5,1.0,0,0.0,0,0.0,weak
VQE,regime_switch_refined,stall_low,underutilized,mixed,W8_M8_F4,25,3.363908,25,1.0,5,0.2,0,0.0,weak
VQE,regime_switch_refined,stall_medium,active,l1_l1,W8_M8_F8,5,45.714287,5,1.0,5,1.0,5,1.0,strong
VQE,regime_switch_refined,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,8.982037,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch_refined,stall_medium,near_saturation,mixed,W8_M8_F8,5,18.181809,5,1.0,5,1.0,0,0.0,moderate
VQE,regime_switch_refined,stall_medium,underutilized,l2_l2,W8_M8_F4,10,17.274214,10,1.0,10,1.0,5,0.5,moderate
VQE,regime_switch_refined,stall_medium,underutilized,mixed,W8_M8_F4,5,17.910474,5,1.0,5,1.0,0,0.0,moderate
VQE,shifted_critical,stall_high,active,mixed,W8_M8_F8,10,72.972975,10,1.0,10,1.0,10,1.0,strong
VQE,shifted_critical,stall_high,underutilized,l2_l2,W8_M8_F8,5,105.128219,5,1.0,5,1.0,5,1.0,strong
VQE,shifted_critical,stall_low,active,l1_l1,W8_M8_F8,5,37.142871,5,1.0,5,1.0,5,1.0,strong
VQE,shifted_critical,stall_low,saturated,l1_l1,W8_M8_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,shifted_critical,stall_low,saturated,l2_l2,W8_M8_F8,5,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,shifted_critical,stall_low,saturated,mixed,W8_M8_F8,20,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,shifted_critical,stall_low,underutilized,l1_l1,W8_M8_F4,15,1.226984,15,1.0,5,0.333333,0,0.0,weak
VQE,shifted_critical,stall_low,underutilized,l2_l2,W8_M8_F4,10,3.522113,10,1.0,5,0.5,0,0.0,weak
VQE,shifted_critical,stall_low,underutilized,mixed,W8_M8_F4,30,3.363908,30,1.0,10,0.333333,0,0.0,weak
VQE,shifted_critical,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,7.784431,5,1.0,5,1.0,0,0.0,moderate
VQE,shifted_critical,stall_medium,underutilized,l2_l2,W8_M8_F4,5,27.53623,5,1.0,5,1.0,5,1.0,strong
VQE,stall_aware_shifted,stall_high,active,mixed,W8_M8_F8,10,72.972975,10,1.0,10,1.0,10,1.0,strong
VQE,stall_aware_shifted,stall_high,underutilized,l2_l2,W8_M8_F8,5,105.128219,5,1.0,5,1.0,5,1.0,strong
VQE,stall_aware_shifted,stall_low,active,l1_l1,W8_M8_F8,5,37.142871,5,1.0,5,1.0,5,1.0,strong
VQE,stall_aware_shifted,stall_low,saturated,l1_l1,W8_M8_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,stall_aware_shifted,stall_low,saturated,l2_l2,W8_M8_F8,5,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,stall_aware_shifted,stall_low,saturated,mixed,W8_M8_F8,20,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,stall_aware_shifted,stall_low,underutilized,l1_l1,W8_M8_F4,10,2.27192,10,1.0,0,0.0,0,0.0,weak
VQE,stall_aware_shifted,stall_low,underutilized,l2_l2,W8_M8_F4,5,2.821024,5,1.0,0,0.0,0,0.0,weak
VQE,stall_aware_shifted,stall_low,underutilized,mixed,W8_M8_F4,20,3.573092,20,1.0,10,0.5,0,0.0,weak
VQE,stall_aware_shifted,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,7.784431,5,1.0,5,1.0,0,0.0,moderate
VQE,stall_aware_shifted,stall_medium,underutilized,l1_l1,W8_M8_F4,5,12.121231,5,1.0,5,1.0,0,0.0,moderate
VQE,stall_aware_shifted,stall_medium,underutilized,l2_l2,W8_M8_F4,10,19.180823,10,1.0,10,1.0,5,0.5,moderate
VQE,stall_aware_shifted,stall_medium,underutilized,mixed,W8_M8_F4,10,20.895531,10,1.0,10,1.0,10,1.0,strong
